8.1172,-9.7177,7.069,-38.165,6.6286
28.615,-39.173,-31.713,39.715,-46.496
10.271,-32.897,-9.1082,14.594,-47.272
49.41,11.112,-38.29,-36.121,-23.161
-10.322,-0.48339,26.11,-44.796,8.8941
-21.096,-22.968,-18.089,4.0974,-28.39
-20.172,-19.798,19.151,9.3524,4.2459
6.3796,-49.459,4.8353,-7.7243,-44.207
-39.101,-49.898,29.176,24.867,26.031
-24.229,1.8969,-39.875,-8.9574,10.346
-17.131,-25.783,-30.448,10.134,-34.865
-19.024,-41.09,46.93,24.529,-21.793
-25.29,13.243,44.904,36.976,22.844
-37.254,31.332,46.54,37.246,28.327
-46.493,-49.821,17.424,-23.517,-12.885
11.965,28.788,-13.17,-12.811,48.901
23.971,-10.482,3.2573,47.325,4.1185
-38.547,19.733,-8.2332,19.353,2.945
16.496,-41.747,26.043,6.5495,43.192
-43.146,-19.147,-25.058,-22.303,-16.751
34.548,-24.193,-22.291,-10.015,-23.922
-33.973,-30.638,-12.937,-3.2882,-4.6294
26.02,32.785,-22.889,-4.2336,-49.872
-24.718,-17.39,49.812,-49.334,49.893
-16.151,-47.11,-18.785,10.714,0.22118
37.304,-27.777,25.022,-36.661,-41.916
25.848,34.042,-30.832,-47.406,-16.574
-43.858,33.629,-25.721,34.039,41.44
31.655,17.718,0.94739,-5.7344,9.0355
8.6143,-16.193,48.217,34.606,-45.758
-19.011,-48.757,23.066,44.802,-9.9951
-38.099,18.921,-8.7269,49.061,37.266
21.185,-21.33,8.0757,22.183,-25.86
-19.936,11.628,25.369,-3.3493,-20.337
-15.077,13.831,-38.185,23.564,-2.9413
-26.67,46.033,-2.0463,44.985,-12.558
19.849,42.79,-22.411,-45.837,-25.567
20.752,-24.05,-29.302,-46.865,4.1679
9.1509,-7.5549,32.571,-14.162,-23.953
44.161,48.293,-9.7209,-18.726,27.252
-34.245,-30.807,-19.086,-37.731,-45.031
24.278,23.397,3.5135,31.006,21.054
-39.655,-48.141,5.8055,-41.397,-40.959
30.963,-46.168,-17.936,3.7738,30.148
10.262,9.2803,-38.589,-44.209,5.3025
14.044,-38.231,-14.629,-32.244,-46.166
-39.796,-33.226,-7.7957,11.844,2.7761
34.927,26.27,2.9209,42.182,40.919
-13.268,31.009,8.4873,-16.313,32.553
5.7253,-19.872,40.61,-7.0846,20.766
26.987,-11.834,3.2319,-21.257,8.3235
-4.8057,10.954,-36.289,-20.563,-35.716
-35.219,20.949,43.628,7.2264,-1.891
-22.725,-3.5584,-23.868,23.814,-24.927
-34.663,-13.609,-13.678,-30.813,24.421
30.651,49.555,10.31,-37.241,-20.441
5.0093,-16.639,22.203,18.264,29.129
-16.671,-8.7232,-4.4512,23.92,-21.298
-42.956,1.6192,29.584,2.711,-36.168
-45.187,-19.34,42.698,-42.827,31.613
-5.313,13.721,-10.026,-34.157,43.392
-42.226,20.576,-21.466,35.187,11.447
27.191,34.361,-15.319,16.841,15.211
-25.393,44.915,-36.763,-13.8,-12.305
-31.88,-15.483,44.548,-18.967,45.319
3.8445,-6.5577,-40.746,40.791,-41.939
38.464,25.812,-13.975,-36.178,-45.273
25.412,37.752,-6.5042,19.539,30.498
41.033,29.3,48.01,44.214,32.79
-31.008,44.022,-1.589,-16.348,3.4151
-39.369,-15.005,-44.041,31.115,-47.567
12.981,-13.467,49.52,-25.643,-5.8859
45.753,11.478,19.286,-31.845,21.383
19.555,47.148,-15.284,49.239,-28.191
38.592,19.929,-17.312,49.318,-28.758
-41.583,-40.041,-24.409,21.569,12.802
34.129,24.619,31.552,31.784,-10.681
-47.45,-22.752,2.4774,-16.682,15.679
22.435,-9.4108,-49.171,-36.765,-46.205
-22.122,-17.93,25.942,-11.522,-0.86699
44.7,-19.49,24.112,25.575,-22.495
12.308,-14.483,9.939,24.246,25.238
-2.5115,-13.845,32.676,-24.506,48.326
14.047,38.654,-14.987,23.384,-49.222
39.564,12.255,49.404,-49.753,26.919
-16.239,-29.954,-34.443,29.592,-18.099
-48.287,17.072,39.824,17.809,-3.1119
-49.55,-44.325,-8.0665,-35.103,-2.2108
-6.1603,32.888,27.8,-6.5695,-7.1132
20.441,42.545,-33.566,-29.081,5.6628
-27.46,40.86,24.969,-31.238,48.679
40.31,15.593,20.927,46.129,-19.015
-48.546,-22.251,-27.811,28.583,21.597
-30.92,34.994,-28.777,-19.896,-4.0902
21.051,-26.552,32.573,0.25871,-9.3954
26.395,41.246,23.08,-12.634,34.662
-29.722,-10.008,13.907,3.151,-13.92
43.181,-26.289,-23.58,26.683,34.509
-10.298,-30.761,26.734,36.363,32.699
-34.715,-22.978,33.5,38.152,8.8007
20.173,41.334,41.782,46.218,-25.527
9.999,19.937,-40.396,-48.422,-7.4777
-28.87,39.844,-32.263,18.731,25.68
-15.328,-11.983,29.364,7.0677,26.052
39.216,-37.892,24.893,0.47818,1.0585
14.339,-1.9351,-44.533,-14.719,-4.6336
48.434,-36.575,16.015,23.559,2.2027
9.4051,-11.26,25.919,-23.611,-39.106
24.372,-7.389,20.86,6.84,-32.913
42.805,49.777,36.676,40.462,-7.764
49.781,-39.798,32.366,-13.193,42.406
-0.034155,-45.28,22.176,-33.232,-17.826
-7.2816,46.54,5.9529,42.912,-33.672
29.031,-28.915,48.807,-29.559,-5.6695
35.192,-46.322,40.994,-48.508,24.997
49.427,-2.6868,43.929,23.952,-3.6586
-21.581,-24.899,-9.7235,-22.525,10.238
-38.356,-31.568,-47.827,-42.905,-7.5193
27.412,-45.372,9.167,18.479,23.443
22.873,11.153,-11.208,-25.095,-33.133
-2.2931,-21.238,37.486,-0.12699,-6.6754
-40.556,-45.166,28.245,-23.079,25.059
-10.833,-36.416,-15.532,-31.756,42.421
-47.556,9.848,-30.802,-0.94321,-43.051
-10.303,-4.1606,-12.222,11.728,7.2751
5.8652,27.938,-23.712,10.051,-34.16
-7.1491,24.097,33.305,-17.747,34.484
-10.392,28.189,13.455,-9.3178,-8.4695
12.972,-35.987,-7.2518,13.585,-43.382
2.0018,15.618,-2.6976,10.829,-48.788
27.741,45.18,-7.1231,22.574,10.619
16.932,11.105,28.765,14.059,22.419
-48.951,7.2883,22.005,-28.7,17.321
-12.546,46.843,7.0622,16.075,16.723
49.332,12.179,19.692,6.1799,-29.32
40.812,-24.554,45.879,38.3,49.825
10.312,-6.761,-47.502,41.867,26.53
-15.159,48.738,-45.563,37.559,-48.177
1.334,41.502,-31.768,-19.178,-40.695
-15.479,37.366,43.619,-7.7695,31.376
42.54,-39.497,-25.18,-6.1871,38.841
38.014,-17.683,-14.237,-41.678,-49.813
3.8243,44.806,2.1627,-4.591,3.1264
39.594,-44.627,-20.328,41.5,6.7051
47.38,46.658,25.098,-32.506,7.6439
-26.905,-5.0524,40.251,-13.636,-35.777
-31.487,22.745,-22.259,-6.1594,-10.251
-18.377,9.5748,18.904,16.537,-48.433
-48.744,-22.604,-6.8976,-30.541,45.096
28.442,-3.9717,-1.8485,-36.56,-29.111
-15.039,-43.117,-10.688,43.914,-47.095
8.5488,-28.905,10.865,24.365,39.891
24.466,29.604,37.263,-2.1371,-19.441
-34.126,7.4218,35.154,-1.2302,-41.856
-24.417,-23.027,39.371,44.424,10.436
35.573,29.595,-13.78,27.983,19.602
-33.073,-16.477,-17.166,-21.706,33.886
34.076,-47.643,5.193,-43.554,-41.38
24.61,-49.453,34.739,-5.4688,20.697
-6.2867,-35.346,-48.327,-25.362,39.354
-5.8799,23.01,37.817,-48.617,38.867
39.829,-30.944,-8.9184,-22.927,29.928
10.991,39.254,15.978,-16.342,17.864
3.8817,-46.027,9.4801,22.212,26.816
-45.169,-16.42,21.026,-29.077,14.686
7.3093,-18.084,33.979,5.9574,-15.967
26.911,-38.985,45.098,36.678,-0.92171
-1.9166,-39.162,-30.391,19.901,-28.582
40.07,25.645,-30.874,-40.472,12.397
13.321,26.317,28.034,-39.945,-44.285
-1.6989,-8.7821,28.104,33.672,6.4112
-46.388,7.5398,25.809,15.477,-26.772
-22.614,21.46,-12.963,20.174,-9.5768
-0.86957,-18.619,-48.477,29.558,8.2121
-18.866,17.019,30.759,23.836,5.285
-7.8485,19.099,35.197,-17.255,-44.08
40.431,-49.829,37.819,37.025,37.348
18.193,37.174,-8.5247,-6.7696,-17.901
11.058,-6.0147,-6.6098,10.235,14.067
30.74,-3.3943,11.362,-6.8312,-41.141
40.146,-6.6736,-4.9681,-21.741,-6.9234
-16.234,45.397,-25.558,-41.095,-15.304
47.451,8.5215,-9.9504,16.789,-34.421
-38.734,17.254,42.484,45.74,-31.127
1.644,14.672,-31.663,-11.035,17.536
34.238,19.003,-34.557,3.8419,48.21
49.633,16.556,47.264,-22.078,4.0235
-48.97,-29.053,-16.003,48.067,-41.495
47.213,1.7739,22.296,10.946,43.028
45.987,7.5751,42.314,2.797,-17.253
31.276,27.904,-0.15051,-46.872,29.812
-8.7146,13.481,1.0423,-45.663,-15.642
40.181,47.247,5.7596,-10.002,-29.916
-5.0144,-2.1379,-12.12,21.028,-31.516
24.857,-24.875,31.6,11.356,-2.7235
32.769,27.034,-8.1973,0.99325,-33.071
38.436,-17.124,19.953,-48.652,45.128
-13.507,-16.319,-36.647,39.267,38.736
-19.979,39.065,-46.263,10.583,21.496
32.041,-47.156,31.94,45.411,34.925
-34.859,19.346,18.64,39.226,-17.442
48.769,-9.6919,4.0858,-24.184,22.789
-37.534,-1.1852,-0.69814,47.857,30.779
21.699,-15.129,-22.813,-48.977,32.559
-41.119,0.71349,7.5104,43.105,24.038
-14.329,40.395,-48.887,13.265,48.216
-11.188,14.751,21.144,-4.2615,-26.892
-11.747,-15.677,28.131,47.016,32.287
48.978,42.38,23.686,-17.032,-14.224
-47.516,38.88,-5.7909,14.393,-31.142
23.739,-48.825,-22.149,34.799,36.611
-19.435,36.564,22.33,16.417,42.362
-28.015,-13.619,-32.96,45.744,38.308
9.076,42.101,5.6245,22.977,-4.8115
13.592,8.0215,48.082,-9.0679,-3.1689
27.876,24.134,-39.543,-10.992,-37.281
-44.458,49.362,-32.276,-25.72,-35.295
39.718,-0.65291,-47.564,-7.7426,-43.681
-30.362,-42.309,-43.937,-1.5304,3.9222
38.369,-27.637,14.952,4.9718,44.047
-17.623,24.583,-31.742,41.082,22.49
-27.156,-45.805,-32.993,-23.103,-28.126
-4.9669,13.314,-5.8341,-29.39,22.437
-37.533,38.035,-43.718,46.944,-38.269
15.144,-34.276,-28.759,-46.676,-45.498
-48.97,24.654,37.389,-17.731,-16.268
5.4373,24.588,11.836,10.736,-36.064
38.143,39.256,26.376,-18.651,16.558
30.742,17.014,-16.054,-3.5079,-19.36
-43.586,18.689,-6.3753,-44.586,40.081
-21.993,-43.939,12.725,-14.717,-11.479
34.265,-24.131,-11.908,4.3566,43.928
-14.384,10.279,30.253,-46.929,-49.239
-48.129,-43.78,44.309,-26.444,45.782
3.913,10.197,-28.607,-41.495,-14.495
-20.909,-24.534,6.4587,13.821,40.921
44.34,39.038,38.221,-12.462,-10.803
-15.101,-31.507,32.453,21.873,-36.604
38.783,-24.87,-38.38,38.225,23.839
-26.23,-4.1964,-16.666,42.715,46.25
44.265,-29.129,28.003,-41.123,13.041
9.043,-2.5966,-4.5339,-1.8077,-44.111
-20.956,33.853,-22.645,-6.3967,-9.1072
9.8754,-42.972,-15.177,34.99,-39.838
17.408,-38.254,7.056,-1.264,-28.759
31.968,9.1161,-21.434,-41.312,-7.943
-47.325,-17.179,18.735,35.535,-11.528
-41.591,-29.016,47.175,38.019,37.564
18.608,-37.489,-47.932,-27.21,-20.232
0.48288,32.005,42.447,-34.884,10.733
47.719,48.224,0.2698,7.393,-9.3063
47.176,22.533,-41.218,24.399,-33.394
20.321,-5.075,-28.405,34.229,3.771
-40.408,15.356,37.653,40.863,8.277
-49.253,-45.311,28.619,-4.6216,16.054
-32.468,-33.009,-45.095,-6.2666,22.293
8.8938,-19.08,-16.273,-46.696,41.5
-19.258,21.682,-41.415,21.982,0.46369
-43.522,20.513,-48.606,-22.197,4.5554
41.466,-49.333,-48.324,-34.117,-33.469
-47.61,26.212,-11.099,48.595,2.8024
30.536,31.991,18.144,-8.9491,11.664
31.999,3.1029,37.904,47.523,-4.2674
12.075,3.807,47.878,30.562,47.5
38.501,37.487,29.44,44.862,-42.287
8.8565,5.9312,25.61,-3.6658,-38.125
-48.712,-49.672,-23.879,3.6081,14.503
24.508,9.216,-1.0315,-49.268,-13.054
29.708,-24.688,22.775,-26.57,-24.522
-29.532,18.962,23.964,-36.823,14.666
5.7572,48,42.824,-49.985,-20.657
34.896,-13.932,-28.248,44.755,-42.456
27.829,-28.407,-13.263,-36.969,-24.83
-46.384,38.721,-33.474,-9.9571,-40.938
-38.978,-1.9151,8.2432,5.6239,-2.0744
15.594,-9.8982,21.692,0.85696,-14.991
-10.806,23.125,14.087,10.1,-8.444
0.11907,8.8417,-22.409,40.328,-19.124
3.4399,16.449,-42.22,21.438,-20.182
9.984,9.6691,14.345,-42.683,-34.602
-43.908,21.668,-19.806,-4.0703,29.189
-20.233,39.742,30.844,-2.8541,26.314
-12.165,-20.927,-10.44,24.413,-38.237
-27.204,1.2271,-39.524,-38.128,-23.21
-45.394,35.727,-25.826,28.332,5.2036
-43.793,1.6444,32.901,-11.002,-25.588
37.66,49.833,-37.813,-41.379,-11.212
23.616,33.052,15.97,25.159,29.404
3.9385,14.448,-9.2247,38.15,-11.96
-13.775,3.5446,35.794,-46.915,35.651
11.834,48.124,-48.015,-8.7235,16.236
-18.86,26.427,-35.03,-24.152,-15.742
-42.632,-5.2995,-18.438,8.9555,-43.025
13.31,-22.697,-10.492,31.062,21.874
37.221,-42.048,39.084,15.025,17.874
-11.02,35.57,-39.896,22.268,10.052
-33.388,-38.765,-30.763,-38.083,-37.489
44.764,-34.009,-14.543,17.726,-36.914
-1.6472,27.145,-25.484,-25.286,26.54
-21.79,-16.038,3.5508,-4.9656,2.2459
33.295,14.728,-22.191,43.329,-14.972
-9.3928,47.462,-6.4509,-25.821,48.327
7.6953,26.07,26.583,33.052,25.656
10.939,-21.059,-16.35,-5.1716,-21.468
41.534,2.2788,20.251,24.505,6.6698
14.788,-10.386,27.114,-14.116,48.609
20.938,-3.9887,3.0818,27.526,20.396
-25.34,33.713,45.832,41.355,-33.917
17.53,15.812,17.974,47.044,46.983
6.4254,-9.9126,-40.907,-45.08,20.534
18.281,-12.994,-31.617,23.601,5.2564
-5.4374,3.2362,-22.298,-47.916,10.744
17.368,28.874,-9.0719,47.908,-41.121
-5.9692,-8.684,-36.108,30.997,36.099
-19.546,46.34,40.527,28.181,36.741
22.099,44.77,31.794,47.145,-16.115
-14.182,-27.17,2.9121,6.7702,39.007
31.566,-31.947,14.097,13.69,-43.766
39.106,-45.348,-32.267,35.134,5.8669
23.986,1.6179,-18.898,-1.8196,-44.729
-47.477,-38.674,-43.531,10.175,-37.954
-7.3918,-7.4532,8.6479,-27.191,-31.866
-14.035,-27.364,-22.105,22.639,-39.472
36.826,31.248,47.407,-39.41,-18.336
4.1878,-11.048,49.571,32.445,-24.136
18.77,-33.135,-27.774,-16.102,28.638
-5.7792,-24.645,27.332,-30.987,42.832
-23.605,-7.9479,29.911,1.1059,-37.053
23.207,24.583,18.605,-2.0648,-13.211
-29.77,-25.589,34.539,-28.196,-18.693
-26.226,33.787,-32.423,-0.57216,-40.415
-18.332,33.107,20.966,-0.83431,-35.149
-40.614,-4.6151,-38.054,-9.6455,-0.19575
15.375,-28.244,3.4527,-20.898,6.612
5.4867,37.183,14.376,47.545,-48.229
18,0.18071,-30.324,26.188,-1.0667
-26.133,-33.641,-33.085,-43.498,-35.213
43.674,27.743,38.042,8.6662,25.77
20.03,22.903,35.96,-2.5007,22.927
-7.8608,-48.802,31.045,-7.2841,3.8298
-49.13,11.961,8.9631,23.916,-45.799
30.394,-42.456,-14.424,31.219,-48.702
-15.916,10.426,-34.801,48.354,-26.38
-35.685,-36.004,-19.537,1.5136,7.3983
11.883,-13.43,-47.805,46.693,36.417
-28.375,-36.699,34.818,-15.377,-6.1898
-6.0249,44.506,38.103,30.947,-0.339
45.056,-20.224,24.361,34.671,43.831
7.7759,-10.332,-23.743,3.6253,14.569
35.347,-48.345,43.111,-15.004,-42.721
1.1395,6.6801,26.154,38.957,-38.037
-5.7232,1.5206,27.419,38.093,-25.529
-33.108,39.835,-38.462,-44.404,-24.326
10.24,42.595,-6.4681,-32.863,11.588
-42.463,3.6527,-49.928,18.261,3.8522
23.021,20.299,-41.649,26.857,4.6126
-38.87,34.09,-0.45474,-4.7856,-21.116
-1.3144,-41.507,9.0178,-28.713,1.3568
-11.028,-3.3997,-45.322,9.9269,20.096
31.88,35.771,-43.756,12.37,-14.74
6.1565,-8.2438,-26.748,25.918,49.736
-29.55,-21.991,38.551,6.9395,-38.108
-9.5601,30.424,-48.127,-32.423,-4.243
-43.612,-30.274,-18.399,-3.0453,-33.868
28.294,30.496,38.284,25.468,3.68
-18.843,35.646,-30.409,32.513,44.93
20.233,-0.70057,41.244,-3.7964,-17.102
41.507,-3.3231,-40.849,-15.711,-46.828
20.372,-4.9572,-48.6,-32.677,-33.829
12.415,-24.424,5.2681,31.581,0.98426
-17.455,35.46,31.668,26.015,-49.224
43.432,4.0457,46.559,-38.809,-3.5366
-30.021,12.158,-31.916,21.313,-2.1514
-25.419,-1.5571,-14.597,-13.736,-40.647
-15.105,-11.674,0.58998,27.022,42.169
1.1709,-18.598,33.758,-34.831,-23.725
38.332,24.227,3.2408,46.614,29.92
-40.247,42.563,27.429,-17.516,-38.082
49.509,-16.679,-5.2428,-1.738,-12.741
43.561,-9.2254,10.559,-20.902,-28.783
-22.187,-15.937,-45.282,-33.349,-45.547
30.276,-18.986,36.86,-33.657,12.79
25.817,33.848,30.283,4.2469,-35.932
-17.85,-45.17,-2.4465,37.327,-4.1215
-11.412,-0.57378,-15.625,-30.812,-4.1785
-21.788,-45.647,-40.908,26.839,10.164
-23.489,-11.491,-10.278,36.89,39.441
25.356,48.254,-3.2742,27.538,41.297
-6.5223,13.275,32.128,32.525,28.141
1.9002,-3.692,-47.923,16.085,5.9788
-21.557,28.211,-13.181,26.966,-5.3747
-10.623,-15.3,37.834,13.19,11.076
-37.595,4.8265,7.0364,45.504,3.957
-38.402,-33.644,-30.449,-13.742,4.2791
17.829,-18.304,-38.291,14.254,-1.3864
-17.939,36.359,42.156,29.131,-5.7582
-3.8757,-47.192,17.849,-26.184,-34.515
-4.0451,-30.966,-27.795,19.088,-22.832
18.255,14.008,42.383,-5.7153,-20.867
29.88,10.358,21.746,-34.161,-21.032
-27.602,-22.608,-12.395,2.6682,33.859
-26.096,35.048,-24.395,33.292,24.176
-46.921,5.7157,-14.767,-43.929,-7.6254
-2.7499,-29.995,20.254,-3.5587,-15.729
-19.589,-3.9289,15.489,-4.7168,-29.706
44.11,-25.956,40.204,11.546,-49.418
30.242,21.334,-10.734,29.803,-0.65171
-13.234,22.256,-49.007,-17.684,-25.3
-38.279,2.9257,-39.565,2.9425,-1.1223
-25.574,48.522,10.491,-7.7922,19.091
26.708,-14.27,-49.691,36.939,36.398
24.441,11.435,13.804,-11.036,39.351
1.7928,-46.836,-38.737,0.53203,-38.542
-7.5572,23.63,10.195,28.592,-19.903
22.257,34.818,-19.937,-40.423,-34.082
-28.321,13.014,-30.255,7.7243,-29.293
-29.173,-18.599,-44.042,15.067,2.9587
18.552,16.385,-35.8,47.445,-13.671
47.373,33.505,48.032,-28.561,32.039
-5.9724,-20.902,-40.801,-41.138,31.434
32.008,-1.5948,48.239,13.111,-27.268
2.5839,28.131,24.551,-35.624,-17.416
14.374,-4.5858,24.824,14.443,20.432
6.3343,3.7955,-37.175,-45.376,-11.135
-3.2198,20.998,49.101,-9.1025,-13.951
-30.567,-3.8952,49.401,28.908,-42.561
27.584,35.643,-23.229,-5.6258,4.3834
14.106,-44.121,-21.888,-14.973,-7.7719
30.956,-17.85,21.733,-3.9474,36.37
-13.784,-7.3685,49.011,1.3333,-4.6301
-19.229,10.079,-35.552,-26.046,-40.499
19.154,29.601,-5.1549,46.238,40.968
-0.8122,32.838,-9.5557,35.314,19.197
23.021,48.482,-22.221,16.692,-31.018
-35.651,16.877,-46.783,28.093,-33.35
-21.608,-23.215,-39.197,-26.757,-38.322
-43.785,-39.301,-23.952,-31.922,3.3455
11.282,23.097,-0.19136,-49.928,11.424
-28.86,15.649,10.641,-18.054,40.619
-35.927,-4.7227,-29.949,-45.036,19.821
-27.406,-34.89,-25.719,10.445,23.956
-30.736,46.384,11.415,14.37,26.963
26.001,30.067,38.799,-11.233,-29.675
46.303,-6.3576,-38.475,30.31,-41.891
-30.061,1.2822,-23.06,7.0012,-29.701
2.9825,-48.982,16.402,12.386,-24.677
-48.031,-36.158,-5.7345,-26.922,13.716
-6.5466,19.078,4.1196,8.5177,24.568
11.057,-35.01,21.24,30.742,26.575
-28.355,21.563,-7.1761,17.987,-33.748
37.2,0.7933,6.8432,-20.076,-40.297
38.679,-40.092,29.066,14.608,49.126
-8.37,5.8157,-32.963,-24.207,-16.699
29.82,-25.188,-0.78234,21.506,4.5574
-21.447,26.481,46.844,5.8519,-44.467
44.871,32.639,-5.1579,-33.359,31.627
-36.134,-28.603,-19.023,-28.108,47.26
-17.316,-9.0157,22.779,-27.946,12.656
-23.094,-11.203,26.134,30.907,22.746
12.245,24.394,8.1185,49.087,-20.781
28.119,-1.6507,31.471,-9.7337,13.904
-36.882,-20.622,5.3074,-45.322,-21.673
48.502,4.8371,-48.921,9.9893,10.215
12.448,-37.845,-4.6754,-38.131,-0.97945
8.3109,33.357,49.39,48.697,-19.843
-40.085,-23.994,22.308,0.0019132,-11.98
-23.476,-23.315,3.9093,-36.523,-49.25
-0.39026,19.325,1.8471,5.7521,26.094
0.74149,-14.704,19.028,-29.749,20.605
-11.099,-33.015,15.92,-7.7766,47.34
34.301,-20.343,35.992,47.413,7.0171
-13.545,-16.339,10.76,-19.675,-10.305
0.94661,35.875,33.233,-38.283,10.277
17.841,-3.1318,-36.228,-37.744,14.953
-19.654,-44.549,-0.72203,-18.785,-3.5864
36.71,-4.4833,29.682,21.836,20.977
5.8099,-0.9941,-36.088,-17.846,36.396
26.885,-14.994,-20.856,-24.523,-30.796
12.606,31.269,32.216,-27.244,32.806
12.577,-9.8864,-33.837,-37.638,21.653
-49.372,-47.68,39.167,37.974,13.04
-48.711,30.659,-49.428,-44.545,-22.646
11.24,-45.406,6.8586,-19.315,-32.262
-44.149,-38.357,20.67,41.523,-29.49
-25.812,-35.291,-32.129,-0.67673,14.768
-38.899,-39.27,34.233,-2.9353,-13.908
-47.216,-27.151,5.791,27.409,-29.53
-27.945,-11.86,-16.267,19.689,-10.55
-17.105,14.948,-45.584,29.338,-2.7993
-17.674,-39.057,-7.7126,-44.599,-11.498
23.246,-33.482,-14.119,6.7009,-9.1062
-20.35,-42.333,-22.609,33.303,6.4615
49.346,30.974,-20.679,18.843,-17.493
-11.324,-6.0926,-47.72,-18.949,-33.165
26.161,-32.345,-32.689,15.459,42.734
36.283,14.218,4.4158,10.376,-35.142
9.0628,-37.669,-36.449,-44.294,-41.606
-19.822,28.973,-42.087,-9.0202,31.62
-13.608,19.264,0.74567,-33.981,31.472
-15.563,27.639,25.827,-19.128,39.951
-46.94,-22.175,2.7681,33.892,-35.665
30.684,-11.394,-3.4411,39.199,46.343
-25.82,-47.357,-36.764,-47.257,-13.352
-15.134,-1.2222,48.334,25.866,-26.32
